data,subregio,temperatura_mitjana,precipitacio_mm_dia,pressio_nivell_mar,vent_u10,vent_v10,temperatura_superficie_mar,any,mes,dies_mes,precipitacio_mensual_mm,humitat_sol_capa1,humitat_sol_capa2,evaporacio_potencial,estacio_3m,oni,roni,fase_enso,oni_lag_1,roni_lag_1,oni_lag_3,roni_lag_3,oni_lag_6,roni_lag_6,nao,wemo,estacio,periode,fase_nao,fase_wemo,climatologia_temperatura,climatologia_precipitacio_mm_dia,climatologia_precipitacio_mensual_mm,climatologia_sst,climatologia_humitat_sol_capa1,anomalia_temperatura,anomalia_precipitacio_mm_dia,anomalia_precipitacio_mensual_mm,anomalia_sst,anomalia_humitat_sol_capa1,velocitat_vent,nao_abs,wemo_abs,roni_abs,mes_molt_calid,mes_molt_fred,mes_molt_sec,mes_molt_humit,sol_molt_sec,sol_molt_humit,episodi_calid_i_sec,episodi_fred_i_humit,episodi_calid_i_sol_sec
1981-01-01,Llevant_Iberic,9.200457,0.5140076,1025.401,1.407515,-0.97272605,14.095931,1981,1,31,15.934236466884613,0.20250857,0.21877381,-0.0027749976,DJF,-0.3,0.0,Neutral,,,,,,,1.0,1.27,Winter,1981-1990,Positive,Positive,10.351239,1.2465384,38.64268857673742,14.987259,0.27420053,-1.1507826,-0.7325308,-22.708452109852807,-0.89132786,-0.07169196,1.7109339,1.0,1.27,0.0,False,True,False,False,True,False,False,False,False
1981-02-01,Llevant_Iberic,9.363039,1.1931881,1019.8061,0.3897393,-0.9727275,13.644383,1981,2,28,33.409265995025635,0.22360069,0.21859317,-0.0032152152,JFM,-0.5,-0.3,Neutral,-0.3,0.0,,,,,1.04,-0.18,Winter,1981-1990,Positive,Neutral,10.796235,1.160328,32.71338563002646,14.459009,0.26497087,-1.4331961,0.03286004,0.6958803649991765,-0.81462574,-0.041370183,1.0479006,1.04,0.18,0.3,False,True,False,False,True,False,False,False,False
1981-03-01,Llevant_Iberic,13.703812,0.39757723,1015.60645,1.784614,0.51533985,14.553995,1981,3,31,12.32489401102066,0.18081017,0.2050971,-0.005481885,FMA,-0.5,-0.3,Neutral,-0.5,-0.3,,,,,0.01,0.48,Spring,1981-1990,Neutral,Neutral,12.543149,1.1562778,35.844609963148834,14.856588,0.24363144,1.1606627,-0.75870055,-23.519715952128173,-0.30259323,-0.06282127,1.8575312,0.01,0.48,0.3,True,False,False,False,True,False,False,False,True
1981-04-01,Llevant_Iberic,13.411357,3.294639,1014.0923,0.12087721,-0.26301658,15.798634,1981,4,30,98.83917331695557,0.3009109,0.2743936,-0.004633949,MAM,-0.4,-0.3,Neutral,-0.5,-0.3,-0.3,0.0,,,-3.04,-1.36,Spring,1981-1990,Negative,Negative,14.333824,1.3451152,40.35345632582903,15.967489,0.23513123,-0.92246723,1.9495239,58.48571699112654,-0.16885567,0.065779656,0.28946334,3.04,1.36,0.3,False,False,False,True,False,True,False,False,False
1981-05-01,Llevant_Iberic,16.145916,0.8345791,1014.405,1.1381234,0.26595962,16.973034,1981,5,31,25.871952414512634,0.24457146,0.269297,-0.0073564504,AMJ,-0.3,-0.3,Neutral,-0.4,-0.3,-0.5,-0.3,,,0.05,1.69,Spring,1981-1990,Neutral,Positive,17.322206,1.1392354,35.3162966966629,18.128925,0.21379054,-1.1762905,-0.30465627,-9.444344282150269,-1.1558914,0.030780926,1.1687855,0.05,1.69,0.3,False,True,False,False,False,True,False,False,False
1981-06-01,Llevant_Iberic,20.70221,1.4049038,1016.1801,-1.3137914,-0.07567812,20.738997,1981,6,30,42.14711308479309,0.17857902,0.20167655,-0.00834792,MJJ,-0.3,-0.3,Neutral,-0.3,-0.3,-0.5,-0.3,,,-1.57,-0.76,Summer,1981-1990,Negative,Negative,21.245878,0.6086484,18.259452145546675,21.264418,0.17405443,-0.54366875,0.79625535,23.887660939246416,-0.52542114,0.0045245886,1.3159692,1.57,0.76,0.3,False,False,False,False,False,False,False,False,False
1981-07-01,Llevant_Iberic,22.250225,0.16466168,1017.4042,-1.7825707,-0.6930717,22.574934,1981,7,31,5.104511946439743,0.16068172,0.20759879,-0.009025816,JJA,-0.3,-0.3,Neutral,-0.3,-0.3,-0.4,-0.3,-0.3,0.0,1.74,-0.09,Summer,1981-1990,Positive,Neutral,24.182621,0.25808594,8.000664348900319,24.157284,0.13854961,-1.9323959,-0.09342426,-2.896152402460576,-1.5823498,0.022132114,1.9125655,1.74,0.09,0.3,False,True,False,False,False,True,False,False,False
1981-08-01,Llevant_Iberic,23.004538,0.7614428,1016.1496,-1.1860923,-0.20926583,24.04916,1981,8,31,23.604726195335388,0.16781226,0.17469425,-0.0073489444,JAS,-0.2,-0.2,Neutral,-0.3,-0.3,-0.3,-0.3,-0.5,-0.3,1.01,-0.63,Summer,1981-1990,Positive,Negative,24.615797,0.55392486,17.17167022302747,25.498371,0.14818193,-1.6112595,0.20751792,6.433055972307919,-1.4492111,0.019630328,1.2044115,1.01,0.63,0.2,False,True,False,False,False,False,False,False,False
1981-09-01,Llevant_Iberic,21.906101,0.53609276,1016.519,0.45073763,0.5247948,23.732067,1981,9,30,16.082782745361328,0.16426256,0.1720844,-0.006647681,ASO,-0.2,-0.1,Neutral,-0.2,-0.2,-0.3,-0.3,-0.5,-0.3,0.27,1.27,Autumn,1981-1990,Neutral,Positive,21.965792,1.2975885,38.927653323858976,24.27543,0.18697049,-0.059690475,-0.7614957,-22.84487057849765,-0.5433636,-0.022707924,0.69179046,0.27,1.27,0.1,False,False,False,False,True,False,False,False,False
1981-10-01,Llevant_Iberic,18.310896,0.46972796,1017.60016,0.653534,-0.1500989,20.922178,1981,10,31,14.561566859483719,0.16078988,0.17646767,-0.0050257496,SON,-0.1,-0.2,Neutral,-0.2,-0.1,-0.3,-0.3,-0.4,-0.3,-1.06,1.84,Autumn,1981-1990,Negative,Positive,18.279442,1.5637083,48.47495677322149,21.649422,0.22489038,0.031454086,-1.0939803,-33.913389913737774,-0.7272434,-0.064100504,0.67054933,1.06,1.84,0.2,False,False,True,False,True,False,False,False,False
1981-11-01,Llevant_Iberic,14.667646,0.18040416,1024.8717,-1.0963335,-1.096948,19.009195,1981,11,30,5.412124693393707,0.1512101,0.172773,-0.0028936751,OND,-0.2,-0.2,Neutral,-0.1,-0.2,-0.2,-0.2,-0.3,-0.3,1.66,0.27,Autumn,1981-1990,Positive,Neutral,14.031543,1.7508389,52.52516808360815,18.687462,0.26121446,0.63610363,-1.5704347,-47.11304339021444,0.32173347,-0.110004365,1.5508842,1.66,0.27,0.2,False,False,True,False,True,False,False,False,False
1981-12-01,Llevant_Iberic,12.6723,1.1158172,1012.6401,5.0347605,0.9966031,16.367725,1981,12,31,34.59033286571503,0.18676667,0.17755322,-0.003736047,NDJ,-0.1,0.0,Neutral,-0.2,-0.2,-0.2,-0.1,-0.3,-0.3,-2.2,2.48,Winter,1981-1990,Negative,Positive,11.342611,1.221883,37.87837652992457,16.274586,0.2791965,1.329689,-0.10606587,-3.288043664209546,0.09313965,-0.09242983,5.1324487,2.2,2.48,0.0,True,False,False,False,True,False,False,False,True
1982-01-01,Llevant_Iberic,11.441273,1.4975151,1020.0757,1.436571,-0.4508383,15.1465435,1982,1,31,46.42296755313873,0.29498237,0.2784187,-0.0024591058,DJF,0.0,0.1,Neutral,-0.1,0.0,-0.1,-0.2,-0.3,-0.3,-0.72,-0.23,Winter,1981-1990,Negative,Neutral,10.351239,1.2465384,38.64268857673742,14.987259,0.27420053,1.0900335,0.25097668,7.780278976401313,0.15928459,0.020781845,1.5056531,0.72,0.23,0.1,True,False,False,False,False,True,False,False,False
1982-02-01,Llevant_Iberic,10.924526,1.4356996,1018.7325,0.76736784,-0.96778584,14.5510845,1982,2,28,40.19958829879761,0.28950796,0.28998792,-0.0028090733,JFM,0.1,0.3,Neutral,0.0,0.1,-0.2,-0.2,-0.2,-0.2,2.25,-0.9,Winter,1981-1990,Positive,Negative,10.796235,1.160328,32.71338563002646,14.459009,0.26497087,0.12829113,0.27537155,7.486202668771149,0.09207535,0.024537086,1.2350963,2.25,0.9,0.3,False,False,False,False,False,True,False,False,False
1982-03-01,Llevant_Iberic,11.99304,1.2542323,1019.5782,-0.50439847,-1.2098277,14.886703,1982,3,31,38.88120090961456,0.2248842,0.2497569,-0.0048900177,FMA,0.2,0.4,Neutral,0.1,0.3,-0.1,0.0,-0.2,-0.1,1.66,-0.07,Spring,1981-1990,Positive,Neutral,12.543149,1.1562778,35.844609963148834,14.856588,0.24363144,-0.5501089,0.09795451,3.0365909464657292,0.030114174,-0.01874724,1.3107635,1.66,0.07,0.4,False,False,False,False,False,False,False,False,False
1982-04-01,Llevant_Iberic,13.468528,1.3272501,1014.471,-0.8692189,-0.7255245,15.567442,1982,4,30,39.817503690719604,0.27934635,0.27767438,-0.0052845064,MAM,0.5,0.6,El Nino,0.2,0.4,0.0,0.1,-0.1,-0.2,-0.99,-1.48,Spring,1981-1990,Negative,Negative,14.333824,1.3451152,40.35345632582903,15.967489,0.23513123,-0.86529636,-0.017865062,-0.5359526351094246,-0.4000473,0.044215113,1.1322223,0.99,1.48,0.6,False,False,False,False,False,True,False,False,False
1982-05-01,Llevant_Iberic,16.380445,1.4885625,1018.47296,-1.7461286,-0.71198773,17.638533,1982,5,31,46.14543640613556,0.20006576,0.2200229,-0.0064060204,AMJ,0.7,0.8,El Nino,0.5,0.6,0.1,0.3,-0.2,-0.2,1.1,0.04,Spring,1981-1990,Positive,Neutral,17.322206,1.1392354,35.3162966966629,18.128925,0.21379054,-0.941761,0.3493271,10.829139709472656,-0.49039268,-0.013724774,1.8857071,1.1,0.04,0.8,False,False,False,False,False,False,False,False,False
1982-06-01,Llevant_Iberic,21.8167,0.25691712,1016.1177,-0.40816355,-0.0835584,21.650007,1982,6,30,7.7075135707855225,0.1767692,0.21019869,-0.009015763,MJJ,0.7,0.8,El Nino,0.7,0.8,0.2,0.4,-0.1,0.0,-1.86,1.15,Summer,1981-1990,Negative,Positive,21.245878,0.6086484,18.259452145546675,21.264418,0.17405443,0.57082176,-0.3517313,-10.551938574761152,0.3855896,0.002714768,0.41662872,1.86,1.15,0.8,False,False,False,False,False,False,False,False,False
1982-07-01,Llevant_Iberic,24.390135,0.29626873,1014.8102,0.24338773,0.6569068,23.742828,1982,7,31,9.18433067202568,0.13458957,0.16470295,-0.009625037,JJA,0.8,0.9,El Nino,0.7,0.8,0.5,0.6,0.0,0.1,-0.65,0.94,Summer,1981-1990,Negative,Positive,24.182621,0.25808594,8.000664348900319,24.157284,0.13854961,0.20751381,0.038182795,1.1836663231253617,-0.4144554,-0.003960043,0.7005456,0.65,0.94,0.9,False,False,False,False,False,False,False,False,False
1982-08-01,Llevant_Iberic,23.491959,0.7723028,1016.0359,-1.3033745,-0.4127368,24.381538,1982,8,31,23.941386997699738,0.16408865,0.16839254,-0.0073419977,JAS,1.1,1.3,El Nino,0.8,0.9,0.7,0.8,0.1,0.3,1.45,-0.04,Summer,1981-1990,Positive,Neutral,24.615797,0.55392486,17.17167022302747,25.498371,0.14818193,-1.1238384,0.21837795,6.769716774672268,-1.1168327,0.015906721,1.3671638,1.45,0.04,1.3,False,True,False,False,False,False,False,False,False
1982-09-01,Llevant_Iberic,21.158289,0.6386789,1017.7429,-0.9351247,-0.6403446,23.396412,1982,9,30,19.160367250442505,0.16963261,0.1833275,-0.006036622,ASO,1.6,1.8,El Nino,1.1,1.3,0.7,0.8,0.2,0.4,1.08,-0.05,Autumn,1981-1990,Positive,Neutral,21.965792,1.2975885,38.927653323858976,24.27543,0.18697049,-0.80750275,-0.65890956,-19.76728607341647,-0.8790188,-0.017337874,1.1333575,1.08,0.05,1.8,False,False,False,False,False,False,False,False,False
1982-10-01,Llevant_Iberic,17.198515,3.2285023,1015.884,1.776514,-0.37628433,20.56731,1982,10,31,100.08357048034668,0.22307302,0.23320681,-0.0049936404,SON,2.0,2.2,El Nino,1.6,1.8,0.8,0.9,0.5,0.6,0.32,1.53,Autumn,1981-1990,Neutral,Positive,18.279442,1.5637083,48.47495677322149,21.649422,0.22489038,-1.0809269,1.664794,51.60861370712519,-1.0821114,-0.0018173605,1.8159274,0.32,1.53,2.2,False,True,False,True,False,False,False,True,False
1982-11-01,Llevant_Iberic,13.258752,1.9365156,1018.6808,1.3892753,-0.55313474,17.773525,1982,11,30,58.09546709060669,0.32313037,0.32303646,-0.0027927684,OND,2.2,2.4,El Nino,2.0,2.2,1.1,1.3,0.7,0.8,1.71,-0.05,Autumn,1981-1990,Positive,Neutral,14.031543,1.7508389,52.52516808360815,18.687462,0.26121446,-0.7727909,0.1856767,5.570299006998539,-0.9139366,0.061915904,1.4953407,1.71,0.05,2.4,False,False,False,False,False,True,False,False,False
1982-12-01,Llevant_Iberic,10.463685,0.584178,1022.6266,3.1967733,-0.7090905,15.5400505,1982,12,31,18.109517097473145,0.27882117,0.28994185,-0.002495911,NDJ,2.2,2.5,El Nino,2.2,2.4,1.6,1.8,0.7,0.8,2.64,2.06,Winter,1981-1990,Positive,Positive,11.342611,1.221883,37.87837652992457,16.274586,0.2791965,-0.8789263,-0.6377051,-19.76885943245143,-0.7345352,-0.00037533045,3.2744722,2.64,2.06,2.5,False,False,False,False,False,False,False,False,False
1983-01-01,Llevant_Iberic,9.592438,0.028783625,1032.4137,-0.008624245,-0.43751138,14.554577,1983,1,31,0.8922923747450113,0.2222564,0.25209415,-0.002081788,DJF,2.2,2.5,El Nino,2.2,2.5,2.0,2.2,0.8,0.9,4.82,0.96,Winter,1981-1990,Positive,Positive,10.351239,1.2465384,38.64268857673742,14.987259,0.27420053,-0.75880146,-1.2177547,-37.75039620199241,-0.43268204,-0.05194412,0.43759638,4.82,0.96,2.5,False,False,True,False,True,False,False,False,False
1983-02-01,Llevant_Iberic,8.666276,1.4133087,1019.0127,0.702075,-0.68594784,13.947033,1983,2,28,39.57264471054077,0.24052322,0.2379953,-0.0027045156,JFM,1.9,2.2,El Nino,2.2,2.5,2.2,2.4,1.1,1.3,-1.25,-0.14,Winter,1981-1990,Negative,Neutral,10.796235,1.160328,32.71338563002646,14.459009,0.26497087,-2.129959,0.2529807,6.859259080514313,-0.51197624,-0.02444765,0.9815466,1.25,0.14,2.2,False,True,False,False,True,False,False,False,False
1983-03-01,Llevant_Iberic,12.4748125,0.43583372,1020.0936,0.5651009,-0.8023187,14.502641,1983,3,31,13.510845392942429,0.2033923,0.23234816,-0.0053382,FMA,1.5,1.7,El Nino,1.9,2.2,2.2,2.5,1.6,1.8,1.79,0.66,Spring,1981-1990,Positive,Positive,12.543149,1.1562778,35.844609963148834,14.856588,0.24363144,-0.06833649,-0.7204441,-22.333764570206405,-0.35394764,-0.04023914,0.9813533,1.79,0.66,1.7,False,False,False,False,True,False,False,False,False
1983-04-01,Llevant_Iberic,13.963369,0.53522575,1014.31323,1.7700657,0.92786944,15.55931,1983,4,30,16.056772470474243,0.17545365,0.19372112,-0.00712927,MAM,1.3,1.4,El Nino,1.5,1.7,2.2,2.5,2.0,2.2,-1.01,0.06,Spring,1981-1990,Negative,Neutral,14.333824,1.3451152,40.35345632582903,15.967489,0.23513123,-0.3704548,-0.80988944,-24.296683855354786,-0.40817928,-0.059677586,1.998518,1.01,0.06,1.4,False,False,False,False,True,False,False,False,False
1983-05-01,Llevant_Iberic,16.44802,0.29899743,1013.6869,1.8488784,0.9955525,16.994133,1983,5,31,9.26892039179802,0.14952727,0.17768447,-0.0082485275,AMJ,1.1,1.0,El Nino,1.3,1.4,1.9,2.2,2.2,2.4,-0.57,2.59,Spring,1981-1990,Negative,Positive,17.322206,1.1392354,35.3162966966629,18.128925,0.21379054,-0.87418556,-0.840238,-26.047376304864883,-1.1347923,-0.06426327,2.0998752,0.57,2.59,1.0,False,False,False,False,True,False,False,False,False
1983-06-01,Llevant_Iberic,20.578814,0.9994689,1017.07715,-1.2467643,-0.40807515,20.516144,1983,6,30,29.984067678451538,0.18135816,0.18384117,-0.007948158,MJJ,0.7,0.6,El Nino,1.1,1.0,1.5,1.7,2.2,2.5,0.54,-0.77,Summer,1981-1990,Positive,Negative,21.245878,0.6086484,18.259452145546675,21.264418,0.17405443,-0.66706467,0.3908205,11.724615532904863,-0.74827385,0.0073037297,1.3118485,0.54,0.77,0.6,False,False,False,False,False,False,False,False,False
1983-07-01,Llevant_Iberic,23.967297,0.31183782,1014.32916,0.07231772,0.9386113,24.230124,1983,7,31,9.666972488164902,0.15889163,0.19652386,-0.008566637,JJA,0.3,0.1,Neutral,0.7,0.6,1.3,1.4,2.2,2.5,-0.75,0.5,Summer,1981-1990,Negative,Positive,24.182621,0.25808594,8.000664348900319,24.157284,0.13854961,-0.2153244,0.053751886,1.6663081392645829,0.07283974,0.020342022,0.94139314,0.75,0.5,0.1,False,False,False,False,False,True,False,False,False
1983-08-01,Llevant_Iberic,22.980558,1.4024762,1015.39905,-0.3958071,-0.036233574,24.333405,1983,8,31,43.47676193714142,0.19235472,0.18986523,-0.007100005,JAS,-0.1,-0.2,Neutral,0.3,0.1,1.1,1.0,1.9,2.2,0.56,0.39,Summer,1981-1990,Positive,Neutral,24.615797,0.55392486,17.17167022302747,25.498371,0.14818193,-1.6352386,0.84855133,26.30509171411395,-1.1649666,0.044172794,0.3974621,0.56,0.39,0.2,False,True,False,False,False,True,False,False,False
1983-09-01,Llevant_Iberic,22.686878,0.21676241,1017.7716,-0.9589619,-0.42003593,24.03298,1983,9,30,6.502872258424759,0.16291627,0.20154016,-0.0068211136,ASO,-0.5,-0.6,La Nina,-0.1,-0.2,0.7,0.6,1.5,1.7,-0.65,0.45,Autumn,1981-1990,Negative,Neutral,21.965792,1.2975885,38.927653323858976,24.27543,0.18697049,0.7210865,-1.080826,-32.42478106543422,-0.24245071,-0.024054214,1.0469184,0.65,0.45,0.6,False,False,True,False,True,False,False,False,False
1983-10-01,Llevant_Iberic,18.862392,0.4570792,1021.9088,-0.9567684,-0.6019822,22.599602,1983,10,31,14.169455260038376,0.15612529,0.16861424,-0.0047068666,SON,-0.8,-0.9,La Nina,-0.5,-0.6,0.3,0.1,1.3,1.4,2.06,0.78,Autumn,1981-1990,Positive,Positive,18.279442,1.5637083,48.47495677322149,21.649422,0.22489038,0.5829506,-1.1066291,-34.30550151318312,0.95018005,-0.06876509,1.130393,2.06,0.78,0.9,False,False,True,False,True,False,False,False,False
1983-11-01,Llevant_Iberic,15.514046,2.23711,1016.3092,0.86835694,-0.038405824,19.383049,1983,11,30,67.11329698562622,0.31083307,0.2749003,-0.0021671122,OND,-1.0,-1.1,La Nina,-0.8,-0.9,-0.1,-0.2,1.1,1.0,-2.28,-1.14,Autumn,1981-1990,Negative,Negative,14.031543,1.7508389,52.52516808360815,18.687462,0.26121446,1.4825029,0.48627102,14.58812890201807,0.69558716,0.0496186,0.86920583,2.28,1.14,1.1,True,False,False,False,False,True,False,False,False
1983-12-01,Llevant_Iberic,11.253224,0.9391091,1020.04456,1.6409246,0.072749525,16.69152,1983,12,31,29.11238169670105,0.28373826,0.2830551,-0.0022511198,NDJ,-0.9,-1.0,La Nina,-1.0,-1.1,-0.5,-0.6,0.7,0.6,0.83,0.08,Winter,1981-1990,Positive,Neutral,11.342611,1.221883,37.87837652992457,16.274586,0.2791965,-0.08938694,-0.28277397,-8.765994833223523,0.41693497,0.0045417547,1.6425364,0.83,0.08,1.0,False,False,False,False,False,False,False,False,False
1984-01-01,Llevant_Iberic,10.29837,0.58720785,1022.7288,2.9153948,-0.5401107,15.030999,1984,1,31,18.203443467617035,0.250471,0.26097834,-0.002628852,DJF,-0.6,-0.5,La Nina,-0.9,-1.0,-0.8,-0.9,0.3,0.1,2.53,1.72,Winter,1981-1990,Positive,Positive,10.351239,1.2465384,38.64268857673742,14.987259,0.27420053,-0.052868843,-0.65933055,-20.439245109120385,0.043740273,-0.023729533,2.9650037,2.53,1.72,0.5,False,False,False,False,True,False,False,False,False
1984-02-01,Llevant_Iberic,9.953104,1.390375,1020.54846,1.4190221,-1.0023485,14.4078865,1984,2,29,40.32087552547455,0.21995103,0.23321445,-0.0036052745,JFM,-0.4,-0.3,Neutral,-0.6,-0.5,-1.0,-1.1,-0.1,-0.2,1.73,0.74,Winter,1981-1990,Positive,Positive,10.796235,1.160328,32.71338563002646,14.459009,0.26497087,-0.84313107,0.23004699,7.60748989544809,-0.051122665,-0.045019835,1.737333,1.73,0.74,0.3,False,False,False,False,True,False,False,False,False
1984-03-01,Llevant_Iberic,10.249998,1.2046595,1014.7497,1.0703189,-0.1707223,14.09671,1984,3,31,37.34444332122803,0.27221754,0.26495385,-0.0042526335,FMA,-0.3,-0.3,Neutral,-0.4,-0.3,-0.9,-1.0,-0.5,-0.6,-2.12,-0.27,Spring,1981-1990,Negative,Neutral,12.543149,1.1562778,35.844609963148834,14.856588,0.24363144,-2.293151,0.048381686,1.4998333580791936,-0.75987816,0.028586105,1.0838491,2.12,0.27,0.3,False,True,False,False,False,True,False,False,False
1984-04-01,Llevant_Iberic,14.384105,0.96101165,1014.5293,-0.8241999,-1.1059418,15.564211,1984,4,30,28.830349445343018,0.2175182,0.24014956,-0.0063556647,MAM,-0.4,-0.5,La Nina,-0.3,-0.3,-0.6,-0.5,-0.8,-0.9,0.33,-0.8,Spring,1981-1990,Neutral,Negative,14.333824,1.3451152,40.35345632582903,15.967489,0.23513123,0.05028057,-0.38410354,-11.523106880486012,-0.40327835,-0.017613038,1.3792797,0.33,0.8,0.5,False,False,False,False,False,False,False,False,False
1984-05-01,Llevant_Iberic,14.349956,2.9792511,1009.98126,2.557326,0.90137917,16.66107,1984,5,31,92.35678553581238,0.2900837,0.27205035,-0.00605923,AMJ,-0.5,-0.6,La Nina,-0.4,-0.5,-0.4,-0.3,-1.0,-1.1,-2.34,0.68,Spring,1981-1990,Negative,Positive,17.322206,1.1392354,35.3162966966629,18.128925,0.21379054,-2.972251,1.8400158,57.040488839149475,-1.4678555,0.07629317,2.7115312,2.34,0.68,0.6,False,True,False,True,False,True,False,True,False
1984-06-01,Llevant_Iberic,19.063416,0.3800552,1016.73236,-0.42928806,-0.23661731,18.694366,1984,6,30,11.401655673980713,0.1980808,0.23500307,-0.008405733,MJJ,-0.4,-0.4,Neutral,-0.5,-0.6,-0.3,-0.3,-0.9,-1.0,0.33,0.67,Summer,1981-1990,Neutral,Positive,21.245878,0.6086484,18.259452145546675,21.264418,0.17405443,-2.1824627,-0.22859323,-6.857796471565962,-2.5700512,0.024026364,0.49017954,0.33,0.67,0.4,False,True,False,False,False,True,False,False,False
1984-07-01,Llevant_Iberic,23.620024,0.08257268,1016.93823,-1.5301079,-0.21183442,23.062483,1984,7,31,2.559753194451332,0.12536533,0.17201947,-0.009607803,JJA,-0.3,-0.2,Neutral,-0.4,-0.4,-0.4,-0.5,-0.6,-0.5,0.93,-1.13,Summer,1981-1990,Positive,Negative,24.182621,0.25808594,8.000664348900319,24.157284,0.13854961,-0.5625973,-0.17551325,-5.440911154448987,-1.094801,-0.013184279,1.5447018,0.93,1.13,0.2,False,False,False,False,False,False,False,False,False
1984-08-01,Llevant_Iberic,22.835802,0.46670723,1016.3261,-1.6902076,-0.60435176,24.431286,1984,8,31,14.467924118041992,0.14702208,0.16335191,-0.007867467,JAS,-0.2,-0.1,Neutral,-0.3,-0.2,-0.5,-0.6,-0.4,-0.3,1.0,-1.07,Summer,1981-1990,Positive,Negative,24.615797,0.55392486,17.17167022302747,25.498371,0.14818193,-1.779995,-0.08721763,-2.703746104985477,-1.0670853,-0.0011598468,1.795005,1.0,1.07,0.1,False,True,False,False,False,False,False,False,False
1984-09-01,Llevant_Iberic,21.19088,0.6430959,1015.1229,-0.13700151,-0.31236932,23.582174,1984,9,30,19.292877316474915,0.16874935,0.17792739,-0.0068214256,ASO,-0.2,-0.1,Neutral,-0.2,-0.1,-0.4,-0.4,-0.3,-0.3,-1.31,1.64,Autumn,1981-1990,Negative,Positive,21.965792,1.2975885,38.927653323858976,24.27543,0.18697049,-0.7749119,-0.65449256,-19.634776007384062,-0.6932564,-0.01822114,0.34109238,1.31,1.64,0.1,False,False,False,False,False,False,False,False,False
1984-10-01,Llevant_Iberic,16.904623,0.6115927,1019.882,0.42388555,-0.44251174,20.631182,1984,10,31,18.959374010562897,0.16515654,0.16845955,-0.0046222294,SON,-0.6,-0.5,La Nina,-0.2,-0.1,-0.3,-0.2,-0.4,-0.5,1.66,1.19,Autumn,1981-1990,Positive,Positive,18.279442,1.5637083,48.47495677322149,21.649422,0.22489038,-1.3748188,-0.9521156,-29.515582762658596,-1.01824,-0.059733838,0.612777,1.66,1.19,0.5,False,True,False,False,True,False,False,False,False
1984-11-01,Llevant_Iberic,14.334054,3.0456252,1012.64636,2.3209538,0.68204284,18.380241,1984,11,30,91.36875629425049,0.3187007,0.29361853,-0.0026225483,OND,-0.9,-0.8,La Nina,-0.6,-0.5,-0.2,-0.1,-0.5,-0.6,-1.16,-0.99,Autumn,1981-1990,Negative,Negative,14.031543,1.7508389,52.52516808360815,18.687462,0.26121446,0.30251122,1.2947863,38.84358821064234,-0.30722046,0.057486236,2.4190927,1.16,0.99,0.8,False,False,False,True,False,True,False,False,False
1984-12-01,Llevant_Iberic,10.916123,0.5022898,1022.62024,0.3937675,-1.1056644,16.318024,1984,12,31,15.570982933044434,0.29163042,0.29002354,-0.0019265915,NDJ,-1.1,-1.0,La Nina,-0.9,-0.8,-0.2,-0.1,-0.4,-0.4,1.52,-0.36,Winter,1981-1990,Positive,Neutral,11.342611,1.221883,37.87837652992457,16.274586,0.2791965,-0.42648792,-0.7195933,-22.30739359688014,0.043437958,0.012433916,1.1736892,1.52,0.36,1.0,False,False,False,False,False,False,False,False,False
1985-01-01,Llevant_Iberic,8.255472,1.077944,1015.09076,2.0738347,-0.45796555,14.349743,1985,1,31,33.41626524925232,0.29558372,0.28885278,-0.002076116,DJF,-1.0,-0.8,La Nina,-1.1,-1.0,-0.6,-0.5,-0.3,-0.2,-2.87,0.32,Winter,1981-1990,Negative,Neutral,10.351239,1.2465384,38.64268857673742,14.987259,0.27420053,-2.095767,-0.16859436,-5.226423327485101,-0.637516,0.021383196,2.123799,2.87,0.32,0.8,False,True,False,False,False,True,False,False,False
1985-02-01,Llevant_Iberic,11.695056,1.4106714,1019.1561,0.88706946,-0.022591969,14.329517,1985,2,28,39.49879789352417,0.28699958,0.28335527,-0.0030337295,JFM,-0.8,-0.6,La Nina,-1.0,-0.8,-0.9,-0.8,-0.2,-0.1,-0.24,-0.6,Winter,1981-1990,Neutral,Negative,10.796235,1.160328,32.71338563002646,14.459009,0.26497087,0.8988209,0.25034332,6.785412263497712,-0.1294918,0.022028714,0.8873571,0.24,0.6,0.6,False,False,False,False,False,True,False,False,False
1985-03-01,Llevant_Iberic,11.1762085,0.93940115,1016.9732,1.738702,-0.55599225,14.493983,1985,3,31,29.12143564224243,0.2545749,0.2750019,-0.005232707,FMA,-0.8,-0.6,La Nina,-0.8,-0.6,-1.1,-1.0,-0.2,-0.1,0.07,1.14,Spring,1981-1990,Neutral,Positive,12.543149,1.1562778,35.844609963148834,14.856588,0.24363144,-1.3669405,-0.21687663,-6.723174320906402,-0.3626051,0.0109434575,1.8254348,0.07,1.14,0.6,False,True,False,False,False,False,False,False,False
1985-04-01,Llevant_Iberic,14.563061,0.92039615,1015.08466,0.620347,0.35522655,15.915821,1985,4,30,27.611884474754333,0.17544936,0.20636609,-0.0067513655,MAM,-0.8,-0.7,La Nina,-0.8,-0.6,-1.0,-0.8,-0.6,-0.5,0.34,0.38,Spring,1981-1990,Neutral,Neutral,14.333824,1.3451152,40.35345632582903,15.967489,0.23513123,0.2292366,-0.42471904,-12.741571851074696,-0.051668167,-0.059681877,0.71485406,0.34,0.38,0.7,False,False,False,False,True,False,False,False,False
